Id,choose
10232,0.3140421306395043
10233,0.22025831088166284
10234,0.07017281983257435
10235,0.14361614063581407
10236,0.1840234699726322
10237,0.20455223461312638
10238,0.3773113748511458
10239,0.15502002811485574
10240,0.07436455105402379
10241,0.19535733308750944
10242,0.012973706727043432
10243,0.07404717544269648
10244,0.024547821100901267
10245,0.23483596119684166
10246,0.06863126095398775
10247,0.08003563513049373
10248,0.22328811532036844
10249,0.20054621693508073
10250,0.0649432580952793
10251,0.00948390387020085
10252,0.17648078144685703
10253,0.002722679407265743
10254,0.032199380559187814
10255,0.008499359847593162
10256,0.09451365985421462
10257,0.014517607011253052
10258,0.04182440182998941
10259,0.01165131988359796
10260,0.0825207608078373
10261,0.07479880979659069
10262,0.06266365024351517
10263,0.00842100247163679
10264,0.21392554312586037
10265,0.03877761582279656
10266,0.03738500344119553
10267,0.25787391971058143
10268,0.018037128349875198
10269,0.0016762712685802364
10270,0.07191969327910419
10271,0.028830199102402823
10272,0.003934394916082954
10273,0.2246066764011257
10274,0.004494484864121309
10275,0.005830217266639444
10276,0.40944039818693306
10277,0.0012288925340525729
10278,0.06354367158439263
10279,0.24276723888486249
10280,0.09586322966725756
10281,0.11030005908267716
10282,0.1715507802021757
10283,0.03214002216660445
10284,0.06745788241313777
10285,0.29473669366499755
10286,0.09014196258553735
10287,0.06986863752507538
10288,0.028919059731653065
10289,0.07424044638976414
10290,0.4143484768119329
10291,0.04852612301753099
10292,0.05547090983799611
10293,0.20874611251954125
10294,0.0026388750160231947
10295,0.03299363367177441
10296,0.07380976752039495
10297,0.1305219897929411
10298,0.0036800666974840038
10299,0.07023761656983461
10300,0.31750725131569324
10301,0.6055855105365281
10302,0.023005941254988952
10303,0.02176219990670129
10304,0.049305062370030774
10305,0.06196182697644925
10306,0.16838127170763514
10307,0.13384962285792734
10308,0.12063904775254057
10309,0.03777067153356492
10310,0.3206186804699263
10311,0.22690814555747416
10312,0.03732991204846354
10313,0.003672216062129648
10314,0.0711233546047427
10315,0.02803735980080895
10316,0.07786938671087745
10317,0.031520198480677934
10318,0.07910422199573228
10319,0.04524096671878769
10320,0.16462021468774002
10321,0.07079290284154277
10322,0.036973700674064844
10323,0.059785253270105275
10324,0.06309338184018944
10325,0.22793469351825155
10326,0.05988831782393663
10327,0.010390085284064463
10328,0.0571801204457004
10329,0.2875600574593796
10330,0.03595383929978758
10331,0.08841165743290895
10332,0.1826136476612153
10333,0.042211988500731844
10334,0.10119390854262368
10335,0.17539065435581908
10336,0.40229411838148155
10337,0.4818149585781125
10338,0.04082797704023867
10339,0.08010448410288298
10340,0.0010082907417941597
10341,0.29449499554107517
10342,0.05486071920334747
10343,0.03792543488982957
10344,0.28014182290365763
10345,0.13289835420653065
10346,0.00921780106135816
10347,0.03125244597631907
10348,0.005075090586427617
10349,0.1432479051104183
10350,0.042832891769775415
10351,0.04849384754767292
10352,0.007328300637769717
10353,0.03890646145954344
10354,0.06814317019441686
10355,0.12194506744670237
10356,0.12569736661511483
10357,0.08560220718755335
10358,0.0008140596156686188
10359,0.17459982818667086
10360,0.021519499861697905
10361,0.03187611245439538
10362,0.2573433433279264
10363,0.1136731809130137
10364,0.30797308211595953
10365,0.03227074132237204
10366,0.08010795316658786
10367,0.04563872202482149
10368,0.26431648421569426
10369,0.02748505899268378
10370,0.03429004834361251
10371,0.04501954072558134
10372,0.008710299083002295
10373,0.19250886495841327
10374,0.13195162907971228
10375,0.19557308307123003
10376,0.0066522791454055145
10377,0.17079027208387282
10378,0.014961123014084917
10379,0.0436690084107999
10380,0.1262306544021177
10381,0.0162846905750497
10382,0.13712188002715203
10383,0.15051556442370195
10384,0.059504977596199216
10385,0.28449621129827884
10386,0.16810562981805566
10387,0.06460678496898035
10388,0.010207100226109985
10389,0.04988557379538613
10390,0.11909849493834902
10391,0.07128989697842907
10392,0.15237225847543495
10393,0.37270765360726527
10394,0.026488870646345582
10395,0.00755711304580298
10396,0.20949419421586238
10397,0.027124339982782363
10398,0.1704418798875807
10399,0.0006491050539076579
10400,0.1885111549567011
10401,0.037892949634276196
10402,0.3054941724052944
10403,0.0376699136293215
10404,0.2869185049928646
10405,0.006168044159136142
10406,0.16789836429542157
10407,0.0007910004561049059
10408,0.004108128312263799
10409,0.0023038684508144124
10410,0.24018116350119623
10411,0.20640231533744055
10412,0.0033773443863101115
10413,0.1795404606847218
10414,0.02034022179862955
10415,0.17858958693906568
10416,0.07801718049509583
10417,0.05653931633570497
10418,0.0076997557007732545
10419,0.025252982010924428
10420,0.03379200705928427
10421,0.008010317923759402
10422,0.15140749260653025
10423,0.12043348047081762
10424,0.10658432768825246
10425,0.20376719306858154
10426,0.017863703123352035
10427,0.03835582537006158
10428,0.17086040878952005
10429,0.057279316436122454
10430,0.032038032567854105
10431,0.044545776172562244
10432,0.02334445981770499
10433,0.0007083737440061936
10434,0.0357160028191973
10435,0.020648052940579597
10436,0.16630705398399698
10437,0.27218152937600926
10438,0.17386176214952712
10439,0.013597554984765637
10440,0.03459147863888806
10441,0.05553768017730335
10442,0.037320645926719985
10443,0.012748156701445471
10444,0.008884638050036241
10445,0.01956766693089093
10446,0.05360976870072778
10447,0.2548283181003835
10448,0.015556903278053338
10449,0.2870845001159173
10450,0.062210488689817725
10451,0.3184413323638728
10452,0.36813165053147723
10453,0.043240727709193134
10454,0.0897346030649195
10455,0.02791467588283242
10456,0.008545074332398869
10457,0.12577390600478977
10458,0.36583796521688544
10459,0.032222726660314845
10460,0.04615186876089495
10461,0.030671052528008443
10462,0.07829779878468716
10463,0.08212090446882439
10464,0.0008334074364007606
10465,0.4959123765172975
10466,0.12636510124520947
10467,0.1838593033153067
10468,0.07292888983211063
10469,0.030909159702387504
10470,0.08356308385551417
10471,0.0898600613758555
10472,0.08129021200591073
10473,0.05752334607833524
10474,0.0010583470479250704
10475,0.007580690227948615
10476,0.09231384731269494
10477,0.005303790707528338
10478,0.019622313122800945
10479,0.2075448934232658
10480,0.25869160700906574
10481,0.3424692441256642
10482,0.11828966925681045
10483,0.22228482711591302
10484,0.1509753790208796
10485,0.05792478578410818
10486,0.019088055592002617
10487,0.29753680636154356
10488,0.04158767318475486
10489,0.26994664517191724
10490,0.1504122607238244
10491,0.08192906254673449
10492,0.0752917927523973
10493,0.0010082907417941597
10494,0.3129415682505188
10495,0.014624997979345227
10496,0.008652357332386389
10497,0.029620216176982978
10498,0.2252905081828453
10499,0.003862282512105526
10500,0.00921865925537628
10501,0.024544456210175702
10502,0.5449505235650323
10503,0.010781886090989543
10504,0.6740299948338876
10505,0.21233718913937788
10506,0.03533332233348693
10507,0.30121216804513856
10508,0.013541886518384285
10509,0.07386476465091407
10510,0.08692070459367035
10511,0.04105762746654659
10512,0.6371004816390383
10513,0.021428348307973685
10514,0.06507099917527437
10515,0.2550265886375374
10516,0.05578389586868015
10517,0.036817342588561085
10518,0.001257707513939209
10519,0.06142029758155478
10520,0.12299057278283229
10521,0.033226159103123674
10522,0.03281498904834295
10523,0.2970263653604286
10524,0.00831514374920781
10525,0.05102153287484161
10526,0.07552366777309011
10527,0.046016775907060284
10528,0.4425445489448594
10529,0.06843929448603721
10530,0.024990718018799568
10531,0.1475726799082271
10532,0.030640364546425193
10533,0.02686632030963566
10534,0.07702608742055517
10535,0.14018725756236608
10536,0.06575674180889532
10537,0.0027377646187872326
10538,0.07309456080194236
10539,0.001257707513939209
10540,0.2648190229306512
10541,0.0555682813415951
10542,0.6923858437193247
10543,0.05434962925218248
10544,0.15489919278178452
10545,0.04543255625142766
10546,0.3291336872851196
10547,0.40991249212304254
10548,0.051869179326203746
10549,0.09912127065194075
10550,0.06345540968340997
10551,0.29042950441894366
10552,0.006489835938622025
10553,0.0688241007990534
10554,0.06483056297145001
10555,0.0012177741698125584
10556,0.001163294685942194
10557,0.032538083737508564
10558,0.06758150967621662
10559,0.05838913396370119
10560,0.025389215898262884
10561,0.30919192142790347
10562,0.030155144338200237
10563,0.010171633223783394
10564,0.07816742243409033
10565,0.03351800006336498
10566,0.038800310367102984
10567,0.03965882035974485
10568,0.09558209643525913
10569,0.06318771596783364
10570,0.26984311564122904
10571,0.06263285767517593
10572,0.026895289168811728
10573,0.0006355736672458642
10574,0.010441610529108736
10575,0.38471723653435047
10576,0.0012592393465306728
10577,0.02356807241068081
10578,0.026258435681519494
10579,0.032591706029202284
10580,0.07023152127238223
10581,0.0625513645736673
10582,0.06903519379263988
10583,0.2802894560225292
10584,0.026552698547635478
10585,0.0004255201250341744
10586,0.07593528726234836
10587,0.04636864480779039
10588,0.034861591631508676
10589,0.3827554155344926
10590,0.0530542034797365
10591,0.04265233704152432
10592,0.18113019010364906
10593,0.0012110088764459214
10594,0.06205659449627359
10595,0.029462318410603476
10596,0.0369639932650389
10597,0.14307855042771683
10598,0.07905610356819841
10599,0.006876396927363042
10600,0.060113889335351195
10601,0.02035806684250977
10602,0.013557005943853994
10603,0.13664383636189736
10604,0.011935975702342975
10605,0.05508790472955365
10606,0.14324022772196687
10607,0.04638916674516028
10608,0.013852943432753458
10609,0.05162389406276304
10610,0.07736611374283917
10611,0.08163515337651091
10612,0.009581198948498963
10613,0.00263077157381041
10614,0.10927929267590232
10615,0.03332642791489591
10616,0.14317650340670482
10617,0.47494039395673676
10618,0.016671039785210173
10619,0.0022866948817454815
10620,0.002890273879202148
10621,0.0874371008808513
10622,0.10239122078988058
10623,0.0667358656680008
10624,0.007230876431489414
10625,0.08404018525503255
10626,0.017473403811091744
10627,0.0015137565272298815
10628,0.23909027001213137
10629,0.06195585566040156
10630,0.000993178615195802
10631,0.00939401416285831
10632,0.5301095072899118
10633,0.11836880067366769
10634,0.09713499261977347
10635,0.038839192734416786
10636,0.026895210910209705
10637,0.09682337100114861
10638,0.04487884764875702
10639,0.031683325078436526
10640,0.05899593540152421
10641,0.05953650265505888
10642,0.033974642572102164
10643,0.03396709294607727
10644,0.10104516095992548
10645,0.0259018931838727
10646,0.15174803805238152
10647,0.05964780969859749
10648,0.03960907165019111
10649,0.07698682202288878
10650,0.05878155475385184
10651,0.05218250685760843
10652,0.003236715860190721
10653,0.042935999157074176
10654,0.013032113871732708
10655,0.13454729192912868
10656,0.5922482561486999
10657,0.1026557053904967
10658,0.06017475806243136
10659,0.18092170377566635
10660,0.04056970729579625
10661,0.2534586934196162
10662,0.3718291881288916
10663,0.4314816676061937
10664,0.025549088744512758
10665,0.06455484466158458
10666,0.17579260541351796
10667,0.2525611940182348
10668,0.06496973473700038
10669,0.019684920429745355
10670,0.07205251628691682
10671,0.18445648850951052
10672,0.121921691924243
10673,0.028511101603225418
10674,0.04886233800920921
10675,0.18823072099151772
10676,0.17912922243994422
10677,0.16330001834284372
10678,0.000798313674561868
10679,0.048140577405718386
10680,0.06531764854223394
10681,0.09082987476771091
10682,0.05237544478696349
10683,0.05775040276691195
10684,0.0924982755771076
10685,0.3715104169531047
10686,0.009440566226468385
10687,0.05737916520096924
10688,0.14777349340548965
10689,0.07993593947173053
10690,0.1507872758453348
10691,0.11507027992042004
10692,0.030216597123204094
10693,0.06254987276536368
10694,0.11079653104162537
10695,0.09417798070379596
10696,0.17658236718949458
10697,0.05572256301465258
10698,0.012763729820461742
10699,0.16371723834684093
10700,0.02562612107838413
10701,0.19824421842271328
10702,0.0008303392121539637
10703,0.02713611811012615
10704,0.021100725508185002
10705,0.0009633683851059702
10706,0.19523455262366712
10707,0.04401563592177588
10708,0.10420078403285922
10709,0.0011173592073352254
10710,0.0646597357611314
10711,0.03359363695074792
10712,0.17519875862109086
10713,0.08207637988860302
10714,0.0008290833342984827
10715,0.056617426121787204
10716,0.14300758746265127
10717,0.03869729153754092
10718,0.11829387797183046
10719,0.03720031642965754
10720,0.007456735396700779
10721,0.09437735562364657
10722,0.2818930978698417
10723,0.12749879018776628
10724,0.12158551892659974
10725,0.06408131090760517
10726,0.0009295477680918363
10727,0.04489811022388523
10728,0.11741124715553779
10729,0.06040399555785823
10730,0.033689139260916844
10731,0.20572385354201106
10732,0.02032598603421214
10733,0.07916453572184402
10734,0.2806267211353379
10735,0.2707914845576272
10736,0.6379982131703478
10737,0.21628086407398234
10738,0.02850052543323057
10739,0.07700608215253209
10740,0.04835603866958159
10741,0.07249124203928951
10742,0.04854201689293079
10743,0.019996754805665526
10744,0.005289614596670719
10745,0.3169597654907721
10746,0.14355969524746828
10747,0.003998561141797322
10748,0.04751296290706828
10749,0.44671601456372073
10750,0.00807708624247487
10751,0.06498823745711257
10752,0.006477889363602663
10753,0.010848493572297566
10754,0.017255858300517263
10755,0.07641638469279374
10756,0.07221156465422933
10757,0.16052016751756848
10758,0.37901954677394883
10759,0.20644815616283102
10760,0.03102345093009138
10761,0.055460765425884885
10762,0.21345862216651812
10763,0.3152095585743905
10764,0.005003501781536908
10765,0.2906257147074108
10766,0.15849474705075917
10767,0.07334939478181915
10768,0.5985454898591378
10769,0.121321389114684
10770,0.40812678938323577
10771,0.03277396197109616
10772,0.1907196022861385
10773,0.2341051098699869
10774,0.07030698555467718
10775,0.03270870918970914
10776,0.017066807284172855
10777,0.11644218147330715
10778,0.03107436853389037
10779,0.13520552809385025
10780,0.35140806195785484
10781,0.18976018413981438
10782,0.030359826780340264
10783,0.3042966406803362
10784,0.032593623404088064
10785,0.0026685244771539524
10786,0.024605264281795762
10787,0.09536573529381644
10788,0.44649808592394685
10789,0.05209621293145058
10790,0.03837033569470193
10791,0.0007963819838793632
10792,0.0007880103280679407
10793,0.16159944526745243
10794,0.30815061979964414
10795,0.22529717403748584
10796,0.051825173461764684
10797,0.03515751199164168
10798,0.4869215836614531
10799,0.005997165539839102
10800,0.24345246361053877
10801,0.16397369402852652
10802,0.006037778001591061
10803,0.07213499140937661
10804,0.4133900315786143
10805,0.020289633602086056
10806,0.02031537951653801
10807,0.015345574436318236
10808,0.019717445609234566
10809,0.1440961970029604
10810,0.09289946354457802
10811,0.03519367334063119
10812,0.1002011643508355
10813,0.001273199922751211
10814,0.05932683739708
10815,0.17546720456986203
10816,0.057078974200905803
10817,0.4954341609873751
10818,0.13310732035986322
10819,0.026364963491412395
10820,0.06483328912336028
10821,0.31362319149257134
10822,0.03740132985222291
10823,0.07240249406368694
10824,0.10076102438744504
10825,0.0006693915083950732
10826,0.02996179748615513
10827,0.23825435797664815
10828,0.027657556853181383
10829,0.5885659765105481
10830,0.023615898001087102
10831,0.17045247930909666
10832,0.08277432053861303
10833,0.03334877119163058
10834,0.005023337905171742
10835,0.0005832088303141847
10836,0.03530744730264242
10837,0.046427175121725
10838,0.27463052115495534
10839,0.1581853574990691
10840,0.31972908887191387
10841,0.13462147984397413
10842,0.020898041674116817
10843,0.20656620414981797
10844,0.02691427230741638
10845,0.0013053014497799139
10846,0.017658719718059487
10847,0.6471821586957678
10848,0.07395755064179522
10849,0.011612922778132806
10850,0.19900391128997866
10851,0.027292167922723383
10852,0.12100118023823138
10853,0.030269842440013073
10854,0.21755452270119616
10855,0.0009458017154156079
10856,0.028243685234809416
10857,0.049003366582966876
10858,0.027740290239482802
10859,0.04735116964873632
10860,0.008362153486718914
10861,0.006601232977833833
10862,0.007160447709746405
10863,0.00481658807929748
10864,0.04989154934186334
10865,0.26145671005607424
10866,0.04871316023777979
10867,0.06788116102341772
10868,0.041558306986366034
10869,0.10502948361221559
10870,0.1844478231554437
10871,0.041658867638252946
10872,0.23962300682382454
10873,0.11195218266143753
10874,0.023292355156526525
10875,0.02997855183333851
10876,0.0015734688740238608
10877,0.10966083832721271
10878,0.1367901124534419
10879,0.12652512779056346
10880,0.07322055720226214
10881,0.12480633317065036
10882,0.1190446695920947
10883,0.08496791982051317
10884,0.013999565775316067
10885,0.042895748917177394
10886,0.24293521072486426
10887,0.43242081363165247
10888,0.11555020524109483
10889,0.009975925929364887
10890,0.0691652576086144
10891,0.15835731670476588
10892,0.20923671199958066
10893,0.04895797703662114
10894,0.00502510934107831
10895,0.018642158069705508
10896,0.1665272562766707
10897,0.15405522627152
10898,0.12235213117277229
10899,0.11083288398254237
10900,0.026609130717622807
10901,0.33250577494478173
10902,0.27491968965838215
10903,0.07407412932906252
10904,0.08321797186713044
10905,0.05683336840387702
10906,0.004899302501128386
10907,0.3513658434278626
10908,0.08106583670782672
10909,0.04045652256133051
10910,0.012115125281626823
10911,0.16720188725023644
10912,0.15872262316170457
10913,0.11144518484381123
10914,0.08266469792371073
10915,0.17317157392375118
10916,0.07658369094023681
10917,0.15185527964795847
10918,0.06246105714407922
10919,0.060189116245320196
10920,0.08378374893439243
10921,0.011348746904851577
10922,0.05554541881016198
10923,0.06225603677980666
10924,0.04894080207460928
10925,0.040517206442209894
10926,0.007672691396970576
10927,0.2512100521984779
10928,0.15516797193951076
10929,0.030514503283591166
10930,0.0010478065335189765
10931,0.033165580378802136
10932,0.047966750341723687
10933,0.08263772804196114
10934,0.007389665219483003
10935,0.15984648688786643
10936,0.033525128310431515
10937,0.07128989697842907
10938,0.024227615916915857
10939,0.051836210612533094
10940,0.0016889271165451312
10941,0.13398857965895963
10942,0.07559577943905514
10943,0.2484442762584974
10944,0.05661448736486303
10945,0.04536760178921531
10946,0.0029709268115818547
10947,0.1622266877767177
10948,0.005546977548694493
10949,0.060575402021635874
10950,0.12325881342019322
10951,0.04137656010387209
10952,0.09163525265217094
10953,0.8010467751177845
10954,0.4310271110701478
10955,0.012426857810490886
10956,0.021776490731105377
10957,0.0007769111099210399
10958,0.0019555236003611556
10959,0.02887051906207515
10960,0.07961282193920355
10961,0.2654937567687513
10962,0.06628788226398093
10963,0.2506281275573043
10964,0.2591891963741046
10965,0.21183013460076205
10966,0.000805204037168795
10967,0.004874254881327309
10968,0.2670216370528783
10969,0.01417510769497982
10970,0.1801340975357454
10971,0.013134246477399514
10972,0.07837505515913953
10973,0.07339974690516408
10974,0.11595664123501438
10975,0.00796798508270527
10976,0.05415699134681039
10977,0.02468025352085843
10978,0.30271576582571813
10979,0.4177707553514557
10980,0.2051273413249596
10981,0.09308344947345847
10982,0.10254554429435057
10983,0.012797893966628955
10984,0.03519764904801791
10985,0.09887222059036233
10986,0.004487644842354785
10987,0.025164641455926465
10988,0.0485160689501758
10989,0.08794083136081071
10990,0.06996756461584318
10991,0.018922228474604973
10992,0.0006650729477903168
10993,0.18898782110658757
10994,0.1645161341296411
10995,0.1850293191184752
10996,0.14456953567220018
10997,0.2871246934341747
10998,0.021507230873586573
10999,0.031232850432266843
11000,0.025492105513888103
11001,0.0049912913506928265
11002,0.044644039185107814
11003,0.03236299472199413
11004,0.11003168117696342
11005,0.29782551241487293
11006,0.0007028186545480074
11007,0.16180343174176914
11008,0.059051464048355526
11009,0.07204148763782987
11010,0.03725706979269475
11011,0.07871445473802444
11012,0.10924872906371812
11013,0.030863240916706863
11014,0.049212569269267335
11015,0.0009878374731517572
11016,0.04126216852745708
11017,0.17458869297307553
11018,0.10536696312788488
11019,0.1769882152633506
11020,0.05283248317783478
11021,0.0070080258720571125
11022,0.009754440813014784
11023,0.023121429287142604
11024,0.26316753557185246
11025,0.02302846194740291
11026,0.016608684157758208
11027,0.04050717713394244
11028,0.10520466638326803
11029,0.06158319910046768
11030,0.12909739748264815
11031,0.01357098979709808
11032,0.08339217789653625
11033,0.19360496657398368
11034,0.04027847187164076
11035,0.16223620442823744
11036,0.002730250513058506
11037,0.16381909421091836
11038,0.10455015466307833
11039,0.41041092732340995
11040,0.4377961185617207
11041,0.012613995906277282
11042,0.4366049516678786
11043,0.02963644298729798
11044,0.11705371143249035
11045,0.07659801101974292
11046,0.0695122187952508
11047,0.0105624983835916
11048,0.1706808091276045
11049,0.04171374833864263
11050,0.08551414863050051
11051,0.0097413395669984
11052,0.03923713233466874
11053,0.21490316510665328
11054,0.046965626748328236
11055,0.28587903076864973
11056,0.007372868887894443
11057,0.008817238573577555
11058,0.0701606359815882
11059,0.126080322806828
11060,0.04170832537416134
11061,0.08773341838361753
11062,0.031343037842633856
11063,0.084137919594403
11064,0.12142529911639909
11065,0.06756066144616783
11066,0.03647870098431168
11067,0.007224240993726029
11068,0.17503902906208982
11069,0.09692605727311782
11070,0.05635564815308731
11071,0.045606442675325584
11072,0.018371843145510006
11073,0.041056571880377785
11074,0.11410999691512365
11075,0.153094998900659
11076,0.10049614642539376
11077,0.06433663879829378
11078,0.007881483232995118
11079,0.0010022980346343982
11080,0.030731260812882556
11081,0.0017107454874594036
11082,0.0007202619522267101
11083,0.07175876306753984
11084,0.07678679836682589
11085,0.017930712855999835
11086,0.05598018387721851
11087,0.18230083816177206
11088,0.005825246582973394
11089,0.04680864178962529
11090,0.06305187817239183
11091,0.006840326117439339
11092,0.21618383243853423
11093,0.20053027868344092
11094,0.0595717160806932
11095,0.09976932021370531
11096,0.18502090928618298
11097,0.4054938929170134
11098,0.06294079017074337
11099,0.06040980713718994
11100,0.08679877073136773
11101,0.06885217528332399
11102,0.0033278071929671734
11103,0.034657438402070896
11104,0.021868454597695035
11105,0.02537821713324938
11106,0.02900861502775595
11107,0.017860654696605145
11108,0.1240256953629222
11109,0.05497626301177519
11110,0.30172682585157184
11111,0.0038356748564020524
11112,0.011049863973659261
11113,0.05300401402630919
11114,0.22137558328843798
11115,0.014979867420477714
11116,0.05849842413560412
11117,0.1698238902501431
11118,0.019474823907116075
11119,0.06675301828395937
11120,0.04256071699572519
11121,0.10479722171912335
11122,0.2644306649112353
11123,0.07921869991085825
11124,0.05602904897605056
11125,0.19625858902479604
11126,0.01812013925548585
11127,0.13008800362135017
11128,0.021250236693281806
11129,0.10231001622381525
11130,0.05467865286702273
11131,0.016435636137110073
11132,0.013783585520779122
11133,0.09417829779276855
11134,0.04332577866734028
11135,0.11642060131065446
11136,0.06441593010191644
11137,0.30336967528254816
11138,0.0006348943219787795
11139,0.16375979565990442
11140,0.0474730636712404
11141,0.009840698458667228
11142,0.05559356169300614
11143,0.06997862658347333
11144,0.024472493444144393
11145,0.24749050354105717
11146,0.003751070102197658
11147,0.0422383522212114
11148,0.031705516750896036
11149,0.0728060719304807
11150,0.0015292391857032633
11151,0.15519576319026374
11152,0.0049912913506928265
11153,0.2796153747925287
11154,0.011044496712488437
11155,0.16862625083881916
11156,0.2907225600355543
11157,0.4068522488953993
11158,0.07109953507056073
11159,0.0995070245780881
11160,0.0038444767959840307
